year,parental,delay,sexed,sexedcont,stname,unemp,contmand,aca_mcaid_exp,logben3,tadexpmil,logrstateminwage,sexed1mis,sexed2mis,pctwhitenh,pcthisp,pcthsdrop,pcthsgrad,pctsomecol,pctmarried
2001,1,0,1,1,RI,4.5,1,0,6.508932113647461,12.423715591430664,2.0082197189331055,0,0,87.79136657714844,6.4389567375183105,20.909299850463867,30.625431060791016,22.547889709472656,52.780982971191406
2002,1,0,1,1,RI,5.099999904632568,1,0,6.493245601654053,12.692033767700195,1.9925332069396973,0,0,86.75440216064453,7.2295331954956055,21.654417037963867,28.79849624633789,23.363527297973633,52.38420867919922
2003,1,0,1,1,RI,5.400000095367432,1,0,6.4707112312316895,12.325753211975098,1.9699985980987549,0,0,85.75260162353516,7.861213207244873,20.046932220458984,30.65705680847168,23.265169143676758,52.34663391113281
2004,1,0,1,1,RI,5.199999809265137,1,0,6.444429397583008,11.820855140686035,2.036807060241699,0,0,84.88255310058594,7.734899044036865,20.31879234313965,31.644296646118164,22.718120574951172,52.26510238647461
2005,1,0,1,1,RI,5.099999904632568,1,0,6.411109924316406,9.229392051696777,2.0034878253936768,0,0,83.944549560546875,8.159326553344727,20.407089233398438,31.373924255371094,23.0040340423584,52.763641357421875
2006,1,0,1,1,RI,5.099999904632568,1,0,6.379361152648926,12.73633098602295,2.022291421890259,0,0,83.50272369384766,9.292196273803711,19.98185157775879,28.656986236572266,24.319419860839844,52.431941986083984
2007,1,0,1,1,RI,5.300000190734863,1,0,6.3512773513793945,9.195676803588867,2.035592794418335,0,0,83.32413482666016,8.328736305236816,19.157934188842773,28.42434310913086,23.901453018188477,52.65673828125
2008,1,0,1,1,RI,7.699999809265137,1,0,6.313600540161133,9.691597938537598,1.9979159832000732,0,0,83.06000518798828,8.98248291015625,18.57994842529297,29.370107650756836,24.711143493652344,52.795379638671875
2009,1,0,1,1,RI,10.800000190734863,1,0,6.317164897918701,8.280797958374023,2.0014801025390625,0,0,83.23572540283203,8.729867935180664,18.08199119567871,29.300878524780273,25.201316833496094,52.23279571533203
2010,1,0,1,1,RI,11.199999809265137,1,0,6.3008952140808105,20.155845642089844,1.9852102994918823,0,0,81.75748443603516,9.1663665771484375,17.683147430419922,28.29303550720215,25.64056396484375,49.74738311767578
2011,1,0,1,1,RI,11,1,0,6.26981782913208,16.665966033935547,1.9541330337524414,0,0,82.02020263671875,9.1643705368042,17.649219512939453,28.83379364013672,24.07713508605957,48.888885498046875
2012,1,0,1,1,RI,10.399999618530273,1,0,6.249334335327148,14.338247299194336,1.9336497783660889,0,0,82.02730560302734,9.463250160217285,16.813167572021484,29.88591766357422,24.406208038330078,49.89714050292969
2013,1,0,1,1,RI,9.300000190734863,1,0,6.234793186187744,13.552879333496094,1.9653211832046509,0,0,80.90577697753906,10.017271041870117,15.29456901550293,27.921703338623047,24.64018440246582,50.834774017333984
2014,1,0,1,1,RI,7.699999809265137,1,1,6.218701362609863,13.649045944213867,1.98097825050354,0,0,80.92533874511719,9.968454360961914,15.47844409942627,26.64563751220703,24.563617706298828,51.18822479248047
2015,1,0,1,1,RI,6,1,1,6.217514991760254,13.369012832641602,2.0975749492645264,0,0,81.23059844970703,9.878633499145508,15.071972846984863,27.91419792175293,25.966693878173828,49.39316940307617
2016,1,0,1,1,RI,5.199999809265137,1,1,6.204978942871094,14.657842636108398,2.1495773792266846,0,0,78.74149322509766,11.156462669372559,14.693877220153809,28.367345809936523,25.34013557434082,48.163265228271484
2017,1,0,1,1,RI,4.400000095367432,1,1,6.18389892578125,13.471908569335938,2.12849760055542,0,0,78.25337219238281,11.97790813446045,13.324128150939941,26.82084846496582,24.74974250793457,48.91267013549805
2018,1,0,1,1,RI,4,1,1,6.1597676277160645,14.260787963867188,2.1551384925842285,0,0,80.5870590209961,11.507672309875488,12.741827964782715,28.118745803833008,25.450300216674805,50.466976165771484
2019,1,0,1,1,RI,3.5999999046325684,1,1,6.141810417175293,16.569456100463867,2.176020860671997,0,0,78.40785217285156,12.068338394165039,13.55870532989502,26.717557907104492,24.53653335571289,51.43584060668945
2001,1,1,1,1,SC,5.199999809265137,0,0,5.504973411560059,47.83146667480469,1.8307644128799438,0,0,72.50213623046875,1.3663536310195923,21.520069122314453,31.853116989135742,26.473100662231445,57.30145263671875
2002,1,1,1,1,SC,6,0,0,5.499091148376465,40.28128433227539,1.8150779008865356,0,0,73.09373474121094,1.5784361362457275,21.345314025878906,31.981544494628906,26.153472900390625,55.80378723144531
2003,1,1,1,1,SC,6.699999809265137,0,0,5.476556301116943,38.73107147216797,1.7925432920455933,0,0,70.93392181396484,1.9263595342636108,22.62862777709961,31.333820343017578,24.481834411621094,54.20629119873047
2004,1,1,1,1,SC,6.800000190734863,0,0,5.450274467468262,35.38423538208008,1.7662612199783325,0,0,69.94429779052734,1.7922015190124512,20.80406951904297,31.605714797973633,26.422863006591797,55.025428771972656
2005,1,1,1,1,SC,6.800000190734863,0,0,5.416955471038818,35.09159469604492,1.7329421043395996,0,0,68.65494537353516,1.9011406898498535,20.674903869628906,31.606464385986328,26.42585563659668,56.05988693237305
2006,1,1,1,1,SC,6.400000095367432,0,0,5.542835712432861,34.466041564941406,1.7011934518814087,0,0,67.18529510498047,3.1117398738861084,20.88637351989746,31.023103713989258,26.638378143310547,53.77180480957031
2007,1,1,1,1,SC,5.599999904632568,0,0,5.514751434326172,37.31684875488281,1.6731094121932983,0,0,67.70098876953125,3.5025858879089355,20.1457462310791,32.9807243347168,25.928537368774414,53.432064056396484
2008,1,1,1,1,SC,6.800000190734863,0,0,5.568589687347412,46.638336181640625,1.7628775835037231,0,0,69.2071762084961,2.689948081970215,19.39594268798828,32.77489471435547,26.545541763305664,54.436058044433594
2009,1,1,1,1,SC,11.300000190734863,0,0,5.598422050476074,53.00173568725586,1.879465103149414,0,0,69.64408874511719,2.227324962615967,19.288175582885742,32.49138641357422,26.383466720581055,53.547645568847656
2010,1,1,1,1,SC,11.199999809265137,0,0,5.582152366638184,54.040283203125,1.9647318124771118,0,0,69.3173828125,2.6038002967834473,17.96856689453125,32.817264556884766,26.999765396118164,52.990848541259766
2011,1,1,1,1,SC,10.600000381469727,0,0,5.3279314041137695,56.560150146484375,1.9336544275283813,0,0,66.4170150756836,2.9958925247192383,17.68543243408203,31.650157928466797,28.31601905822754,51.70330810546875
2012,1,1,1,1,SC,9.199999809265137,0,0,5.307447910308838,57.05697250366211,1.9131712913513184,0,0,65.86869049072266,2.4176344871520996,17.065654754638672,31.85589027404785,27.23394203186035,50.533302307128906
2013,1,1,1,1,SC,7.599999904632568,0,0,5.32480001449585,41.79387283325195,1.8986297845840454,0,0,65.83373260498047,2.763094663619995,16.36232566833496,31.955791473388672,26.74195098876953,50.57664489746094
2014,1,1,1,1,SC,6.5,0,0,5.514664649963379,59.47516632080078,1.8825381994247437,0,0,68.1235122680664,3.349168539047241,15.866984367370605,32.06650924682617,27.149642944335938,52.09026336669922
2015,1,1,1,1,SC,6,0,0,5.524367809295654,51.34407424926758,1.8813518285751343,0,0,69.56612396240234,3.982393741607666,16.0762939453125,31.041711807250977,27.520435333251953,52.693355560302734
2016,1,1,1,1,SC,5,0,0,5.529721260070801,64.84521484375,1.868815541267395,0,0,66.78214263916016,4.055430889129639,15.325045585632324,30.018341064453125,27.4913387298584,52.211124420166016
2017,1,1,1,1,SC,4.300000190734863,0,0,5.512181282043457,66.84523010253906,1.84773588180542,0,0,68.00653076171875,3.1830239295959473,14.915323257446289,29.402164459228516,26.810855865478516,53.21363067626953
2018,1,1,1,1,SC,3.5,0,0,5.498594760894775,88.32890319824219,1.8236044645309448,0,0,70.49847412109375,3.173957109451294,12.65513801574707,31.230924606323242,26.449642181396484,54.893184661865234
2019,1,1,1,1,SC,2.799999952316284,0,0,5.501399517059326,90.97028350830078,1.8056470155715942,0,0,69.05450439453125,4.3765482902526855,12.386457443237305,29.789430618286133,26.36250877380371,54.397193908691406
2001,1,1,0,0,SD,3.0999999046325684,0,0,6.255552768707275,6.87311315536499,1.8307644128799438,0,0,90.40525817871094,1.073384404182434,16.210296630859375,33.20920181274414,30.054765701293945,58.838993072509766
2002,1,1,0,0,SD,3.299999952316284,0,0,6.32668399810791,7.434865951538086,1.8150779008865356,0,0,90.07691192626953,1.1630088090896606,15.6443452835083,34.79647445678711,28.831363677978516,58.1692008972168
2003,1,1,0,0,SD,3.5,0,0,6.333563327789307,7.495613098144531,1.7925432920455933,0,0,88.366668701171875,1.4177509546279907,15.750632286071777,34.0066032409668,29.733928680419922,57.7587890625
2004,1,1,0,0,SD,3.700000047683716,0,0,6.327773571014404,8.273942947387695,1.7662612199783325,0,0,89.29926300048828,1.2976641654968262,15.352365493774414,32.2020378112793,30.844480514526367,56.658016204833984
2005,1,1,0,0,SD,3.700000047683716,0,0,6.310551643371582,8.344762802124023,1.7329421043395996,0,0,89.70471954345703,1.6535433530807495,14.685039520263672,33.95669174194336,30.37401580810547,59.35039520263672
2006,1,1,0,0,SD,3.0999999046325684,0,0,6.292678356170654,8.286833763122559,1.7011934518814087,0,0,90.94966888427734,2.049513101577759,14.772727012634277,32.67045593261719,31.63555145263672,58.827110290527344
2007,1,1,0,0,SD,2.9000000953674316,0,0,6.264594078063965,8.10119915008545,1.6731094121932983,0,0,91.995819091796875,1.8808777332305908,13.625914573669434,32.622779846191406,31.201671600341797,58.72518539428711
2008,1,1,0,0,SD,3.0999999046325684,0,0,6.28615140914917,7.9231791496276855,1.7628775835037231,0,0,90.91290283203125,1.4656617641448975,12.981574058532715,32.13986587524414,31.700166702270508,59.38023376464844
2009,1,1,0,0,SD,5,0,0,6.289715766906738,9.359131813049316,1.879465103149414,0,0,89.61225128173828,2.081632614135742,13.693878173828125,31.795917510986328,31.93877601623535,57.51020050048828
2010,1,1,0,0,SD,5,0,0,6.302698612213135,7.352128982543945,1.9647318124771118,0,0,88.7410659790039,2.382843494415283,14.098490715026855,31.25496482849121,32.30738830566406,56.33439254760742
2011,1,1,0,0,SD,4.699999809265137,0,0,6.271621227264404,8.560324668884277,1.9336544275283813,0,0,88.34854888916016,2.2429535388946533,12.961492538452148,31.579992294311523,32.11592102050781,56.2723274230957
2012,1,1,0,0,SD,4.300000190734863,0,0,6.251137733459473,7.787779808044434,1.9131712913513184,0,0,88.73558807373047,2.162273645401001,12.21169662475586,31.03377342224121,32.804779052734375,56.52800750732422
2013,1,1,0,0,SD,3.799999952316284,0,0,6.2840986251831055,8.33771800994873,1.8986297845840454,0,0,89.92002868652344,2.314814805984497,12.07912540435791,30.366161346435547,32.28114700317383,55.93434143066406
2014,1,1,0,0,SD,3.4000000953674316,0,0,6.296798229217529,8.876969337463379,1.8825381994247437,0,0,91.24656677246094,1.5186669826507568,12.402446746826172,30.09913444519043,31.427968978881836,57.16093444824219
2015,1,1,0,0,SD,3.0999999046325684,0,0,6.29561185836792,9.244115829467773,2.0404164791107178,0,0,87.489166259765625,1.7336030006408691,11.470672607421875,30.049118041992188,32.70730972290039,56.2843132019043
2016,1,1,0,0,SD,3,0,0,6.309436321258545,9.268494606018066,2.033745527267456,0,0,88.9526596069336,2.2668581008911133,10.731706619262695,30.358678817749023,32.25251007080078,57.61836242675781
2017,1,1,0,0,SD,3.200000047683716,0,0,6.288356781005859,9.564749717712402,2.0242936611175537,0,0,87.08465576171875,2.7448713779449463,11.904073715209961,30.62698745727539,31.08928108215332,55.64865493774414
2018,1,1,0,0,SD,3.0999999046325684,0,0,6.264225482940674,9.905014991760254,2.0230205059051514,0,0,86.4136734008789,3.157589912414551,12.456546783447266,29.721899032592773,31.72074317932129,55.24333953857422
2019,1,1,0,0,SD,3.299999952316284,0,0,6.246267795562744,9.90345573425293,2.0546600818634033,0,0,87.5230484008789,2.735095262527466,10.079901695251465,29.532882690429688,31.591886520385742,56.60725021362305
2001,1,0,1,0,TN,4.699999809265137,0,0,5.412123680114746,59.95198059082031,1.8307644128799438,0,0,82.2878189086914,2.1085925102233887,22.693727493286133,32.999473571777344,25.14496612548828,59.67316818237305
2002,1,0,1,0,TN,5.300000190734863,0,0,5.39643669128418,76.7156753540039,1.8150779008865356,0,0,82.41413116455078,2.104499340057373,22.52056121826172,33.0672492980957,24.697629928588867,58.65989303588867
2003,1,0,1,0,TN,5.699999809265137,0,0,5.373902320861816,69.96981048583984,1.7925432920455933,0,0,81.14216613769531,2.33292818069458,20.77764320373535,33.26852798461914,24.155527114868164,57.837181091308594
2004,1,0,1,0,TN,5.400000095367432,0,0,5.347620487213135,80.10155487060547,1.7662612199783325,0,0,82.35015869140625,2.5112533569335938,22.22222328186035,33.00165939331055,23.525232315063477,59.1802864074707
2005,1,0,1,0,TN,5.599999904632568,0,0,5.314301013946533,82.41219329833984,1.7329421043395996,0,0,83.34058380126953,2.892561912536621,22.357547760009766,34.34101867675781,23.314483642578125,57.13353729248047
2006,1,0,1,0,TN,5.199999809265137,0,0,5.282552719116211,78.6175308227539,1.7011934518814087,0,0,83.5079116821289,3.409850835800171,21.818586349487305,33.92021560668945,23.200355529785156,55.872520446777344
2007,1,0,1,0,TN,4.900000095367432,0,0,5.2544684410095215,84.698394775390625,1.6731094121932983,0,0,82.17821502685547,3.64536452293396,20.634563446044922,33.86588668823242,23.312332153320312,56.728172302246094
2008,1,0,1,0,TN,6.599999904632568,0,0,5.21679162979126,93.7918930053711,1.7628775835037231,0,0,82.58763885498047,3.1595940589904785,19.857011795043945,33.67158508300781,25.18450164794922,57.26476287841797
2009,1,0,1,0,TN,10.399999618530273,0,0,5.220355987548828,75.371795654296875,1.879465103149414,0,0,81.89263153076172,3.6851682662963867,18.28935432434082,34.23566818237305,24.954504013061523,56.57415771484375
2010,1,0,1,0,TN,9.699999809265137,0,0,5.2040863037109375,84.69232940673828,1.9647318124771118,0,0,81.37743377685547,3.3756227493286133,17.35387420654297,35.00226593017578,24.603532791137695,55.39193344116211
2011,1,0,1,0,TN,9,0,0,5.173008918762207,78.62564849853516,1.9336544275283813,0,0,81.41551971435547,2.765408992767334,17.69392967224121,34.47386932373047,25.568315505981445,54.79259490966797
2012,1,0,1,0,TN,7.800000190734863,0,0,5.152525424957275,82.27948760986328,1.9131712913513184,0,0,82.09232330322266,3.3866851329803467,16.56228256225586,33.98283386230469,25.65530014038086,55.64834213256836
2013,1,0,1,0,TN,7.800000190734863,0,0,5.137984275817871,78.618804931640625,1.8986297845840454,0,0,81.53527069091797,3.550023078918457,16.320884704589844,34.04794692993164,26.348548889160156,54.31074142456055
2014,1,0,1,0,TN,6.599999904632568,0,0,5.12189245223999,81.55081939697266,1.8825381994247437,0,0,79.800079345703125,4.310703754425049,16.034984588623047,33.63182067871094,26.218242645263672,53.01957321166992
2015,1,0,1,0,TN,5.599999904632568,0,0,5.120706081390381,80.10286712646484,1.8813518285751343,0,0,78.1950912475586,4.449982166290283,15.290138244628906,32.271270751953125,26.201496124267578,53.435386657714844
2016,1,0,1,0,TN,4.699999809265137,0,0,5.108170032501221,91.99662780761719,1.868815541267395,0,0,78.45637512207031,4.312080383300781,14.412751197814941,32.11409378051758,26.795303344726562,54.34563446044922
2017,1,0,1,0,TN,3.799999952316284,0,0,5.087090015411377,94.68531036376953,1.84773588180542,0,0,78.53888702392578,3.323772430419922,13.514425277709961,32.19166564941406,26.472076416015625,54.96878433227539
2018,1,0,1,0,TN,3.5,0,0,5.062958717346191,90.40962982177734,1.8236044645309448,0,0,79.58177185058594,3.4852089881896973,12.427745819091797,31.72390365600586,27.3376407623291,54.23325729370117
2019,1,0,1,0,TN,3.4000000953674316,0,0,5.448663234710693,89.0578842163086,1.8056470155715942,0,0,79.08666229248047,4.705068111419678,11.416709899902344,32.81439208984375,26.63899040222168,53.50285339355469
2001,1,0,0,0,TX,5,0,0,5.495072364807129,238.81723022460938,1.8307644128799438,0,0,54.79594802856445,30.965147018432617,25.29788589477539,27.65117835998535,25.551088333129883,57.85671615600586
2002,1,0,0,0,TX,6.400000095367432,0,0,5.479385852813721,265.1263732910156,1.8150779008865356,0,0,54.34879684448242,31.355932235717773,26.055604934692383,27.103776931762695,25.104074478149414,57.67915725708008
2003,1,1,0,0,TX,6.699999809265137,0,0,5.456851482391357,288.66058349609375,1.7925432920455933,0,0,53.186798095703125,33.338233947753906,26.097183227539062,26.72939682006836,25.567888259887695,57.22267150878906
2004,1,1,0,0,TX,6,0,0,5.507161617279053,276.81781005859375,1.7662612199783325,0,0,52.61676025390625,33.75442123413086,25.23641014099121,26.79564094543457,26.600738525390625,57.87915802001953
2005,1,1,0,0,TX,5.400000095367432,0,0,5.50111722946167,283.0108337402344,1.7329421043395996,0,0,51.86360168457031,34.952415466308594,25.165212631225586,26.896642684936523,26.130054473876953,57.216495513916016
2006,1,1,0,0,TX,4.900000095367432,0,0,5.4693684577941895,285.3528137207031,1.7011934518814087,0,0,51.5544548034668,34.39506530761719,24.77589225769043,26.708627700805664,25.748615264892578,57.32087326049805
2007,1,1,0,0,TX,4.400000095367432,0,0,5.497944355010986,284.365478515625,1.6731094121932983,0,0,51.36186599731445,33.75008010864258,23.945907592773438,27.250112533569336,25.999874114990234,57.40256118774414
2008,1,1,0,0,TX,4.900000095367432,0,0,5.4936041831970215,286.658203125,1.7628775835037231,0,0,49.4787712097168,35.97126770019531,23.34731674194336,27.618867874145508,26.620899200439453,56.006866455078125
2009,1,1,0,0,TX,7.599999904632568,0,0,5.517452716827393,286.9664611816406,1.879465103149414,0,0,48.330665588378906,36.380435943603516,23.259824752807617,27.738079071044922,26.050264358520508,56.104469299316406
2010,1,1,0,0,TX,8.100000381469727,0,0,5.544412136077881,336.7840270996094,1.9647318124771118,0,0,47.470054626464844,35.91420364379883,23.11170768737793,27.083843231201172,26.478857040405273,54.68711853027344
2011,1,1,0,0,TX,7.800000190734863,0,0,5.51333475112915,350.73931884765625,1.9336544275283813,0,0,47.389217376708984,36.0889892578125,22.52750587463379,26.81903839111328,26.64275550842285,53.60768508911133
2012,1,1,0,0,TX,6.699999809265137,0,0,5.504323959350586,312.59259033203125,1.9131712913513184,0,0,46.510780334472656,36.87126922607422,21.574716567993164,26.641090393066406,27.195226669311523,54.36000442504883
2013,1,1,0,0,TX,6.300000190734863,0,0,5.519747257232666,317.60833740234375,1.8986297845840454,0,0,46.42704772949219,37.2951545715332,20.255863189697266,27.554065704345703,27.64544677734375,54.8339958190918
2014,1,1,0,0,TX,5.099999904632568,0,0,5.525554180145264,339.87945556640625,1.8825381994247437,0,0,48.8040885925293,35.38461685180664,19.837739944458008,26.712739944458008,27.542068481445312,54.753604888916016
2015,1,1,0,0,TX,4.400000095367432,0,0,5.538704872131348,327.3596496582031,1.8813518285751343,0,0,51.00425720214844,32.65183639526367,18.54427719116211,26.03273582458496,27.849390029907227,53.630313873291016
2016,1,1,0,0,TX,4.599999904632568,0,0,5.5403032302856445,367.22265625,1.868815541267395,0,0,50.18035888671875,33.68047332763672,18.42564582824707,25.52362060546875,27.740283966064453,54.549686431884766
2017,1,1,0,0,TX,4.300000190734863,0,0,5.522726058959961,409.6687316894531,1.84773588180542,0,0,50.160362243652344,33.10980224609375,18.251792907714844,26.0889835357666,27.027814865112305,54.54545593261719
2018,1,1,0,0,TX,3.799999952316284,0,0,5.512484073638916,434.0247497558594,1.8236044645309448,0,0,49.54854965209961,33.07926940917969,17.48944664001465,26.495073318481445,27.304174423217773,53.58818054199219
2019,1,1,0,0,TX,3.5,0,0,5.511620998382568,384.9073181152344,1.8056470155715942,0,0,49.73854446411133,32.775150299072266,17.442729949951172,25.840389251708984,27.18501091003418,53.2806282043457
2001,1,1,1,0,UT,4.400000095367432,0,0,6.303235054016113,37.35094451904297,1.8307644128799438,0,0,88.98221588134766,7.509881496429443,15.439723014831543,28.2608699798584,33.37450408935547,62.12944793701172
2002,1,1,1,0,UT,5.800000190734863,0,0,6.3372883796691895,36.816551208496094,1.8150779008865356,0,0,87.57037353515625,8.401905059814453,14.898223876953125,29.536596298217773,33.629276275634766,61.90991973876953
2003,1,1,1,0,UT,5.699999809265137,0,0,6.314753532409668,35.6633415222168,1.7925432920455933,0,0,86.82514953613281,9.175738334655762,15.352144241333008,28.438125610351562,33.8813591003418,61.69740295410156
2004,1,1,1,0,UT,5.099999904632568,0,0,6.288471698760986,36.952850341796875,1.7662612199783325,0,0,87.51746368408203,8.360503196716309,14.788076400756836,27.29389762878418,32.92966842651367,61.9468994140625
2005,1,1,1,0,UT,4.099999904632568,0,0,6.255152702331543,39.56306076049805,1.7329421043395996,0,0,85.85216522216797,9.27495288848877,14.171374320983887,28.201505661010742,33.75706100463867,62.31167984008789
2006,1,1,1,0,UT,2.9000000953674316,0,0,6.2234039306640625,39.35039520263672,1.7011934518814087,0,0,83.72264862060547,10.277846336364746,14.67912483215332,29.11236572265625,33.07106018066406,62.74895095825195
2007,1,1,1,0,UT,2.700000047683716,0,0,6.195320129394531,44.34507369995117,1.6731094121932983,0,0,83.983245849609375,10.363779067993164,13.373462677001953,29.259355545043945,32.923316955566406,63.334205627441406
2008,1,1,1,0,UT,3.700000047683716,0,0,6.1576433181762695,44.130619049072266,1.7628775835037231,0,0,84.87686920166016,10.064239501953125,14.29336166381836,26.55246353149414,34.207706451416016,62.9818000793457
2009,1,1,1,0,UT,7.099999904632568,0,0,6.210599899291992,45.48814010620117,1.879465103149414,0,0,85.15754699707031,10.11608600616455,13.294638633728027,26.67219352722168,35.931453704833984,62.6036491394043
2010,1,1,1,0,UT,7.800000190734863,0,0,6.144937515258789,43.88113784790039,1.9647318124771118,0,0,84.68568420410156,10.024923324584961,13.48656940460205,27.637775421142578,35.08723449707031,61.063419342041016
2011,1,1,1,0,UT,6.699999809265137,0,0,6.163252830505371,34.8474006652832,1.9336544275283813,0,0,84.03845977783203,9.587912559509277,12.5,26.950550079345703,35.659339904785156,62.0054931640625
2012,1,1,1,0,UT,5.400000095367432,0,0,6.142769813537598,32.538055419921875,1.9131712913513184,0,0,82.5815200805664,11.440217018127441,13.831521987915039,25.625,35.190216064453125,61.33152389526367
2013,1,1,1,0,UT,4.599999904632568,0,0,6.128228187561035,35.1905632019043,1.8986297845840454,0,0,83.8335952758789,11.190099716186523,12.717219352722168,24.486572265625,35.78199005126953,61.084781646728516
2014,1,1,1,0,UT,3.799999952316284,0,0,6.1121368408203125,33.712398529052734,1.8825381994247437,0,0,84.395721435546875,10.58133602142334,11.422743797302246,25.548189163208008,35.237125396728516,60.91279983520508
2015,1,1,1,0,UT,3.5999999046325684,0,0,6.110950469970703,34.03532791137695,1.8813518285751343,0,0,84.95906066894531,10.152046203613281,11.46198844909668,25.96491241455078,32.514617919921875,60.280704498291016
2016,1,1,1,0,UT,3.4000000953674316,0,0,6.098414421081543,35.31498336791992,1.868815541267395,0,0,84.70223236083984,10.316581726074219,11.312817573547363,24.24175262451172,33.89418029785156,62.01018524169922
2017,1,1,1,0,UT,3.299999952316284,0,0,6.077334403991699,34.73054122924805,1.84773588180542,0,0,84.050750732421875,10.579972267150879,11.576801300048828,23.017671585083008,34.70774841308594,60.64794158935547
2018,1,1,1,0,UT,3,0,0,6.053203105926514,35.104103088378906,1.8236044645309448,0,0,84.09648895263672,10.542774200439453,10.721465110778809,24.61469841003418,34.30868911743164,59.124412536621094
2019,1,1,1,0,UT,2.5999999046325684,0,0,6.035245895385742,36.51750946044922,1.8056470155715942,0,0,83.07456970214844,11.283621788024902,10.933741569519043,24.404111862182617,33.50098419189453,60.98841094970703
2001,1,1,1,1,VA,3.200000047683716,0,0,6.061064720153809,73.39855194091797,1.8307644128799438,0,0,72.26407623291016,4.2624897956848145,17.724029541015625,31.34417152404785,22.4425048828125,58.485328674316406
2002,1,1,1,1,VA,4.199999809265137,0,0,6.139660358428955,76.276031494140625,1.8150779008865356,0,0,71.03411865234375,3.9219133853912354,16.778051376342773,29.24727439880371,24.094266891479492,58.05487060546875
2003,1,1,1,1,VA,4.099999904632568,0,0,6.117125988006592,79.06147766113281,1.7925432920455933,0,0,71.59233093261719,4.209206581115723,16.711444854736328,28.819629669189453,24.61042594909668,57.478057861328125
2004,1,1,1,1,VA,3.700000047683716,0,0,6.090843677520752,86.12047576904297,1.7662612199783325,0,0,72.10639953613281,4.780733585357666,16.265275955200195,30.48166847229004,23.238676071166992,57.58447265625
2005,1,1,1,1,VA,3.5,0,0,6.057524681091309,87.671417236328125,1.7329421043395996,0,0,73.61438751220703,6.146815776824951,17.11379623413086,29.451650619506836,23.349056243896484,57.94516372680664
2006,1,1,1,1,VA,3,0,0,5.830517768859863,90.19572448730469,1.7011934518814087,0,0,72.43506622314453,6.6724066734313965,17.16171646118164,29.128999710083008,22.973167419433594,56.52173614501953
2007,1,1,1,1,VA,3,0,0,5.802433490753174,87.63764953613281,1.6731094121932983,0,0,71.9924545288086,6.022347927093506,16.06443214416504,29.284574508666992,23.958786010742188,57.422725677490234
2008,1,1,1,1,VA,4,0,0,5.764756679534912,89.36293029785156,1.7628775835037231,0,0,71.59294891357422,5.409444332122803,15.002988815307617,29.438135147094727,24.10340690612793,57.142860412597656
2009,1,1,1,1,VA,6.800000190734863,0,0,5.7683210372924805,89.72931671142578,1.879465103149414,0,0,70.45863342285156,6.160071849822998,14.643285751342773,29.421463012695312,24.130695343017578,56.47481918334961
2010,1,1,1,1,VA,7.099999904632568,0,0,5.75205135345459,93.81251525878906,1.9647318124771118,0,0,69.687225341796875,6.167787075042725,13.753289222717285,28.51505470275879,24.627302169799805,55.553932189941406
2011,1,1,1,1,VA,6.599999904632568,0,0,5.720973968505859,93.6610107421875,1.9336544275283813,0,0,68.93785095214844,6.5217390060424805,13.81674861907959,28.260868072509766,25.05106544494629,56.27370834350586
2012,1,1,1,1,VA,6.099999904632568,0,0,5.700490951538086,94.47721862792969,1.9131712913513184,0,0,69.60712432861328,5.50606107711792,13.305097579956055,28.43581199645996,25.164304733276367,55.99532699584961
2013,1,1,1,1,VA,5.699999809265137,0,0,5.685949325561523,101.79573822021484,1.8986297845840454,0,0,69.4148178100586,6.197751522064209,12.611703872680664,28.581724166870117,25.093685150146484,55.722110748291016
2014,1,1,1,1,VA,5.199999809265137,0,0,5.669857501983643,101.48432159423828,1.8825381994247437,0,0,68.644317626953125,6.051616668701172,12.607535362243652,26.342330932617188,26.446157455444336,56.49658966064453
2015,1,1,1,1,VA,4.5,0,0,5.863929748535156,103.74038696289062,1.8813518285751343,0,0,68.16136169433594,6.477016925811768,13.902281761169434,24.99196434020996,24.766956329345703,54.5162353515625
2016,1,1,1,1,VA,4.099999904632568,0,0,5.901529312133789,106.44617462158203,1.868815541267395,0,0,68.88201904296875,6.766272068023682,12.15868091583252,24.557788848876953,25.485143661499023,55.38382339477539
2017,1,1,1,1,VA,3.700000047683716,0,0,5.904605388641357,105.72823333740234,1.84773588180542,0,0,66.7301025390625,7.387543201446533,11.418684959411621,24.065744400024414,25.48443031311035,55.31142044067383
2018,1,1,1,1,VA,3,0,0,5.880474090576172,105.37651062011719,1.8236044645309448,0,0,65.68206787109375,8.950948715209961,12.871464729309082,23.89903450012207,23.737916946411133,55.56748962402344
2019,1,1,1,1,VA,2.799999952316284,0,1,5.915955543518066,98.342315673828125,1.8056470155715942,0,0,65.25794982910156,9.423186302185059,12.71654224395752,24.367027282714844,22.272985458374023,54.54026412963867
2001,0,0,1,1,VT,3.299999952316284,1,0,6.754211902618408,11.156170845031738,2.0243492126464844,0,0,97.38835144042969,0.6790284514427185,15.591538429260254,33.89918899536133,23.348133087158203,56.072078704833984
2002,0,0,1,1,VT,4,1,0,6.739936828613281,11.146668434143066,2.008662462234497,0,0,97.50346374511719,0.6340399980545044,14.959382057189941,34.158905029296875,22.924510955810547,55.31999206542969
